,file_path,sentence,section
10799,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/3_p.xml,"At various points in the interviews, L., A., and D. noted that they had become more confident in the course of the initiative.",RES
10800,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/3_p.xml,"For example, they had been able to have discussions with important stakeholders at the universities, they had gained confidence in putting forward their own opinions at student parliament meetings, and they had learned to admit to making mistakes.",RES
10801,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/1_p.xml,"Violated moral convictions  were only addressed once across all interviews: In the context of the commitment to veganism, participant E. did not explicitly formulate a basic moral stance, but implied that ethical values were violated by animal husbandry and interpreted this as a condition of participation in collective action.",RES
10802,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/5_p.xml,Another category that could be extracted inductively from the material was the code  sense of responsibility .,RES
10803,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/5_p.xml,A sense of responsibility already played a role at the beginning of the engagement but tended to become stronger over time.,RES
10804,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/5_p.xml,"Participants felt that the urgency of the problem was growing, and their involvement was becoming correspondingly more important.",RES
10805,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/5_p.xml,"The interviewees also had an extraordinary  awareness of the problem ; they were highly aware of the anthropogenic causes, dynamics, and likely consequences of climate change.",RES
10806,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/5_p.xml,They were able to provide very detailed and differentiated information on the subject.,RES
10807,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/2_p.xml,"From the theoretical perspective outlined above,  social identities  can be addressed in the context of politicized social identities or as global identification linked to an attitude of solidarity toward those suffering from the climate crisis.",RES
10808,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/2_p.xml,A  politicized social identity  could only be coded specifically in relation with E.’s first-time participation in collective action.,RES
10809,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/2_p.xml,"At the time of the interviews, however, all of the interviewees spoke of their own initiatives in the “we” form, so that at some points it was necessary to ask more detailed questions whether the interviewees were talking about activities in which they themselves were involved or which were supported by other group members.",RES
10810,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/2_p.xml,"Apparently, they had strongly internalized their group membership and acted as representatives of their initiatives.",RES
10811,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/2_p.xml,"Based on their involvement, they had developed a kind of ownership of their projects ( Greving et al., 2020 ).",RES
10812,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/2_p.xml,"An attitude of solidarity toward people suffering from climate change, as discussed in the literature, could not be coded in any of the interview transcripts.",RES
10813,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/6_p.xml,The interviewees also gained  practice-related transfer knowledge  over the course of the initiative period that could be applied in other contexts or other forms of collective action.,RES
10814,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/6_p.xml,"They gained experience in working in a team, in project and event management, and in rhetorical expression.",RES
10815,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/6_p.xml,"In addition, change was expressed in another subcategory,  mindfulness , which was also assigned to the main category of transfer knowledge, because of its transferability to other areas of life.",RES
10816,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/6_p.xml,Three of the interviewees reported phases in their engagement in which they had clearly exceeded their own stress limits and had overworked themselves.,RES
10817,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/6_p.xml,"As a result, the initiatives had started to regularly check the capacities of the members and were currently very mindful of personal resources.",RES
10818,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/4_p.xml,"Group-based emotions  were also addressed, distinguishing between anger, fear, and hope.",RES
10819,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/4_p.xml,Participants reported the motivating nature of  anger  at the great injustice of the climate crisis.,RES
10820,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/4_p.xml,"However, respondents’ anger also changed over time.",RES
10821,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/4_p.xml,"Anger, which played a major role at the beginning of their engagement, developed and became less (E.) or even more relevant (L. and A.).",RES
10822,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/4_p.xml,Fear  also seemed to undergo a subjective change over the course of the engagement.,RES
10823,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/4_p.xml,Collective fear of the consequences and inevitability of climate change increased the more deeply respondents engaged with the issue.,RES
10824,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/4_p.xml,"In this context, the participants referred to moments of despair.",RES
10825,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/4_p.xml,"In addition, some passages expressed a collective sense of stress that seemed to be related to the experience of limited effectiveness and a collective fear of an uncertain future.",RES
10826,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/4_p.xml,There was also a change in the pleasant group-related emotion of  hope .,RES
10827,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/4_p.xml,Participants reported more hope in connection with the experience of working together with like-minded people who also had the will to make a difference.,RES
10828,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/4_p.xml,This was not necessarily accompanied by the hope of ultimately being able to really achieve their climate policy goals.,RES
10829,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/4_p.xml,"In connection with the initial phases of the interviewees’ involvement, no other emotions besides those mentioned, such as feelings of guilt, came up.",RES
10830,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/3_external_psychological_categor/3_p.xml,The interviewees portrayed the initiatives as places where “you are more likely to be forgiven for mistakes.” The respondents could try themselves out in this kind of  experimental space  and devote themselves time and again to new fields of activity.,RES
10831,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/3_external_psychological_categor/3_p.xml,"There also seemed to be a great deal of mutual trust in many initiatives; newcomers were directly involved in the initiative’s efforts, work was done on an equal footing, and decisions were made by consensus.",RES
10832,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/3_external_psychological_categor/3_p.xml,"The interviewees emphasized that they had met nice, open people in the initiatives, “with whom one could feel comfortable very quickly.” They liked being surrounded by  like-minded people  who shared similar views, with whom they could exchange ideas and by whom they felt inspired.",RES
10833,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/3_external_psychological_categor/3_p.xml,Friendships formed were even mentioned as a particularly important aspect in terms of what participants would take away from their involvement.,RES
10834,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/3_external_psychological_categor/1_p.xml,"In the interviews of D. and A, it became clear that an  invitation  by friends or roommates to participate in collective action played a central role in the beginning of their engagement for climate justice.",RES
10835,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/3_external_psychological_categor/1_p.xml,"L. and E., on the other hand, began their engagement on their own initiative.",RES
10836,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/3_external_psychological_categor/1_p.xml,"Three of the four respondents indicated that, starting from their first initiative, they moved from one project to the next, from one collective action to another.",RES
10837,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/3_external_psychological_categor/1_p.xml,"This indicated intensive networking among the various initiatives fighting for climate justice and an increasing degree of personal networking with other activists, through which many opportunities for engagement became visible.",RES
10838,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/3_external_psychological_categor/1_p.xml,"Subjectively, the respondents perceived it as a  coincidence  that they had become active in precisely these initiatives.",RES
10839,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/3_external_psychological_categor/2_p.xml,"Another motive for their involvement, which was regularly mentioned in the interviews, was the desire to  meet new people  and the opportunity to exchange ideas with others.",RES
10840,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/3_external_psychological_categor/2_p.xml,L. argued in the interview that universities should make even more use of the fact that students are ready to “leap into life” and that students could be easily motivated to become active.,RES
10841,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/3_external_psychological_categor/2_p.xml,A. also emphasized the potential of attracting young people to the topic of climate justice at universities.,RES
10842,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/3_external_psychological_categor/2_p.xml,"Furthermore, they referred to their own initial  openness  to initiatives, projects, and ideas as a subjectively perceived condition for the beginning of their involvement and also for having gradually joined new projects.",RES
