anchor,a_text,target,t_text
time_of_emergence__toe_,Time when a specific  anthropogenic  signal related to  climate change  is statistically detected to,climate_variability,  Climate variability  Deviations of  climate  variables from a given mean state (including the occu
time_of_emergence__toe_,Time when a specific  anthropogenic  signal related to  climate change  is statistically detected to,reference_period,"  Reference period  A time period of interest, or a period over which some relevant statistics are c"
time_of_emergence__toe_,Time when a specific  anthropogenic  signal related to  climate change  is statistically detected to,region,  Region  Land  and/or  ocean  area characterized by specific geographical and/or climatological fea
tipping_element,A component of the Earth system that is susceptible to a  tipping point .,tipping_point,"  Tipping point  A critical threshold beyond which a system reorganizes, often abruptly and/or irrev"
tipping_point,"A critical threshold beyond which a system reorganizes, often abruptly and/or irreversibly. See also",tipping_element,  Tipping element  A component of the Earth system that is susceptible to a  tipping point .
tipping_point,"A critical threshold beyond which a system reorganizes, often abruptly and/or irreversibly. See also",irreversibility,  Irreversibility  A perturbed state of a  dynamical system  is defined as irreversible on a given t
tipping_point,"A critical threshold beyond which a system reorganizes, often abruptly and/or irreversibly. See also",abrupt_change,  Abrupt change  A change in the system that is substantially faster than the typical rate of the ch
aviithe_seawater_acid–base_system_which__when_expressed_in_micromoles_per_kilogram_of_seawater__is_a_conservative_variable_both_on_mixing_and_for_changes_in_temperature_and_or_pressure__changes_in_total_alkalinity_in_the,oceans  can result from a variety of biogeochemical processes that affect the acid–base composition ,atmosphere,"  Atmosphere  The gaseous envelope surrounding the Earth, divided into five layers – the  tropospher"
total_carbon_budget,See  Carbon budget .,carbon_budget,  Carbon budget  Refers to two concepts in the literature: (i) an assessment of carbon cycle  source
total_solar_irradiance__tsi_,The total amount of  solar radiation  in watts per square metre received outside the Earth’s  atmosp,solar_radiation,  Solar radiation  Electromagnetic radiation emitted by the Sun with a spectrum close to that of a b
total_solar_irradiance__tsi_,The total amount of  solar radiation  in watts per square metre received outside the Earth’s  atmosp,atmosphere,"  Atmosphere  The gaseous envelope surrounding the Earth, divided into five layers – the  tropospher"
total_solar_irradiance__tsi_,The total amount of  solar radiation  in watts per square metre received outside the Earth’s  atmosp,sunspots,"  Sunspots  Dark areas on the Sun where strong magnetic fields reduce the convection, causing a temp"
total_solar_irradiance__tsi_,The total amount of  solar radiation  in watts per square metre received outside the Earth’s  atmosp,insolation,  Insolation  The amount of  solar radiation  reaching the Earth by latitude and by season measured 
total_water_level,See  Extreme sea level (ESL) .,extreme_sea_level__esl_,"  Extreme sea level (ESL)  The occurrence of an exceptionally low or high local sea surface height, "
trace_gas,"A minor constituent of the  atmosphere , next to nitrogen and oxygen that together make up 99% of al",atmosphere,"  Atmosphere  The gaseous envelope surrounding the Earth, divided into five layers – the  tropospher"
trace_gas,"A minor constituent of the  atmosphere , next to nitrogen and oxygen that together make up 99% of al",greenhouse_effect,  Greenhouse effect  The infrared radiative effect of all infrared-absorbing constituents in the  at
trace_gas,"A minor constituent of the  atmosphere , next to nitrogen and oxygen that together make up 99% of al",carbon_dioxide__co,"  Carbon dioxide (CO 2 )  A naturally occurring gas, CO 2 is also a by-product of burning  fossil fu"
trace_gas,"A minor constituent of the  atmosphere , next to nitrogen and oxygen that together make up 99% of al",carbon_dioxide__co,  Carbon dioxide (CO 2 ) fertilization  The increase of plant  photosynthesis  and water-use efficie
trace_gas,"A minor constituent of the  atmosphere , next to nitrogen and oxygen that together make up 99% of al",ozone__o,"  Ozone (O 3 )  The triatomic form of oxygen, and a gaseous  atmospheric  constituent. In the  tropo"
trace_gas,"A minor constituent of the  atmosphere , next to nitrogen and oxygen that together make up 99% of al",methane__ch,  Methane (CH 4 )  The greenhouse gas methane is the major component of natural gas and associated w
trace_gas,"A minor constituent of the  atmosphere , next to nitrogen and oxygen that together make up 99% of al",nitrous_oxide__n,"  Nitrous oxide (N 2 O)  The main  anthropogenic  source of N 2 O, a greenhouse gas (GHG), is agricu"
trace_gas,"A minor constituent of the  atmosphere , next to nitrogen and oxygen that together make up 99% of al",chlorofluorocarbons__cfcs_,"  Chlorofluorocarbons (CFCs)  An organic compound that contains chlorine, carbon, hydrogen and fluor"
trace_gas,"A minor constituent of the  atmosphere , next to nitrogen and oxygen that together make up 99% of al",hydrofluorocarbons__hfcs_,"  Hydrofluorocarbons (HFCs)  A type of  greenhouse gas (GHG) , HFCs are organic compounds that conta"
trace_gas,"A minor constituent of the  atmosphere , next to nitrogen and oxygen that together make up 99% of al",sulphur_hexafluoride__sf,"  Sulphur hexafluoride (SF 6 )  SF 6 , a  greenhouse gas (GHG) , is mainly used in heavy industry to"
tree_rings,Concentric rings of secondary wood evident in a cross section of the stem of a woody plant. The diff,climate,"  Climate  Climate in a narrow sense is usually defined as the average weather, or more rigorously a"
tropical_atlantic_modes,See  Tropical Atlantic Variability (TAV) .,tropical_atlantic_variability__tav_,  Tropical Atlantic Variability (TAV)  A generic term to describe the  climate variability  of the t
tropical_atlantic_variability__tav_,A generic term to describe the  climate variability  of the tropical Atlantic which is dominated at ,climate_variability,  Climate variability  Deviations of  climate  variables from a given mean state (including the occu
tropical_atlantic_variability__tav_,A generic term to describe the  climate variability  of the tropical Atlantic which is dominated at ,atlantic_zonal_mode__azm_,  Atlantic Zonal Mode (AZM)  See  Tropical Atlantic Variability (TAV) .
tropical_atlantic_variability__tav_,A generic term to describe the  climate variability  of the tropical Atlantic which is dominated at ,atlantic_meridional_mode__amm_,  Atlantic Meridional Mode (AMM)  See  Tropical Atlantic Variability (TAV) .
tropopause,The boundary between the  troposphere  and the  stratosphere . It ranges from 8–9 km at high latitud,troposphere,"  Troposphere  The lowest part of the  atmosphere , below the  tropopause , where clouds and weather"
tropopause,The boundary between the  troposphere  and the  stratosphere . It ranges from 8–9 km at high latitud,stratosphere,"  Stratosphere  The highly stratified region of the atmosphere above the  tropopause , extending to "
troposphere,"The lowest part of the  atmosphere , below the  tropopause , where clouds and weather phenomena occu",atmosphere,"  Atmosphere  The gaseous envelope surrounding the Earth, divided into five layers – the  tropospher"
troposphere,"The lowest part of the  atmosphere , below the  tropopause , where clouds and weather phenomena occu",tropopause,  Tropopause  The boundary between the  troposphere  and the  stratosphere . It ranges from 8–9 km a
troposphere,"The lowest part of the  atmosphere , below the  tropopause , where clouds and weather phenomena occu",stratosphere,"  Stratosphere  The highly stratified region of the atmosphere above the  tropopause , extending to "
