anchor,a_text,target,t_text
temperature_overshoot,"Exceedance of a specified  global warming  level, followed by a decline to or below that level durin",overshoot_pathways,"  Overshoot pathways Pathways  that first exceed a specified concentration, forcing or  global warmi"
tipping_element,A component of the Earth system that is susceptible to a  tipping point . See also  Abrupt climate c,tipping_point,"  Tipping point A critical threshold beyond which a system reorganises, often abruptly and/or irreve"
tipping_element,A component of the Earth system that is susceptible to a  tipping point . See also  Abrupt climate c,abrupt_climate_change,  Abrupt climate change A large-scale  abrupt change  in the  climate system  that takes place over 
tipping_element,A component of the Earth system that is susceptible to a  tipping point . See also  Abrupt climate c,tipping_point,"  Tipping point A critical threshold beyond which a system reorganises, often abruptly and/or irreve"
tipping_point,"A critical threshold beyond which a system reorganises, often abruptly and/or irreversibly. See also",abrupt_climate_change,  Abrupt climate change A large-scale  abrupt change  in the  climate system  that takes place over 
trade-off,"A competition between different objectives within a decision situation, where pursuing one objective",trade-off,"  Trade-off A competition between different objectives within a decision situation, where pursuing o"
trade-off,"A competition between different objectives within a decision situation, where pursuing one objective",biodiversity,  Biodiversity Biodiversity  or biological diversity means the variability among living organisms fr
trade-off,"A competition between different objectives within a decision situation, where pursuing one objective",energy_security,"  Energy security The goal of a given country, or the global community as a whole, to maintain an ad"
trade-off,"A competition between different objectives within a decision situation, where pursuing one objective",co-benefit,  Co-benefit A positive effect that a  policy  or measure aimed at one objective has on another obje
deliberate_transformations,"A profound shift towards  sustainability , envisioned and intended by at least some societal actors,",sustainability,"  Sustainability Involves ensuring the persistence of  natural  and  human systems , implying the co"
transition,The process of changing from one state or condition to another in a given period of time.  Transitio,transition,  Transition The process of changing from one state or condition to another in a given period of tim
transition,The process of changing from one state or condition to another in a given period of time.  Transitio,cities,"  Cities Cities  are open systems, continually exchanging resources, products and services, waste, p"
just_transitions,"A set of principles, processes and practices that aim to ensure that no people, workers, places, sec",impacts,"  Impacts The consequences of realised  risks  on  natural  and  human systems , where  risks  resul"
just_transitions,"A set of principles, processes and practices that aim to ensure that no people, workers, places, sec",just_transitions,"  Just transitions A set of principles, processes and practices that aim to ensure that no people, w"
just_transitions,"A set of principles, processes and practices that aim to ensure that no people, workers, places, sec",fairness,  Fairness Impartial and just treatment without favouritism or discrimination in which each person i
just_transitions,"A set of principles, processes and practices that aim to ensure that no people, workers, places, sec",social_protection,"  Social protection In the context of development aid and  climate policy ,  social protection  usua"
just_transitions,"A set of principles, processes and practices that aim to ensure that no people, workers, places, sec",just_transitions,"  Just transitions A set of principles, processes and practices that aim to ensure that no people, w"
just_transitions,"A set of principles, processes and practices that aim to ensure that no people, workers, places, sec",fairness,  Fairness Impartial and just treatment without favouritism or discrimination in which each person i
just_transitions,"A set of principles, processes and practices that aim to ensure that no people, workers, places, sec",land_use,"  Land use The total of arrangements, activities and inputs applied to a parcel of  land . The term "
just_transitions,"A set of principles, processes and practices that aim to ensure that no people, workers, places, sec",climate,"  Climate In a narrow sense,  climate  is usually defined as the average weather -or more rigorously"
just_transitions,"A set of principles, processes and practices that aim to ensure that no people, workers, places, sec",poverty,  Poverty A complex concept with several definitions stemming from different schools of thought. It 
